X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100
SNORA3	0.1118044	-0.367491543	7.30E-05	-0.089405662	-0.320869822	-0.060782561	0.204430869	-0.174055816	0.18130574	-0.351185787	0.001490134	0.030774961	-0.410422094	0.042068497	-0.199146852	0.535938066	0.261977529	-0.146344652	-0.022031656	-0.014866283	-0.154617378	-0.205765804	0.63116433	0.570731368	-0.072657043	-0.002894101	-0.243238489	-0.371462688	-0.172685341	0.385363408	-0.323626261	-0.185759579	-0.053182012	-0.111974628	0.013751962	0.155129848	-0.428928941	-0.102466382	-0.210247418	-0.410193019	0.185988491	-0.015283301	0.131581528	-0.178097985	-0.211532533	-0.22797672	-0.095640427	-0.05708695	-0.290147056	-0.19190919	-0.007658373	-0.166920137	0.144416952	-0.109696966	0.175671229	0.293466603	0.337606779	-0.084094358	0.28220187	0.039233839	-0.040287887	0.125058817	-0.02502653	0.031309752	-0.157880377	-0.077181869	0.163875211	0.001399971	-0.093493455	-0.306773609	0.45631111	0.461215503	-0.197291299	0.713271437	0.279796383	-0.215342832	-0.15846593	0.148014284	-0.245406327	-0.475176013	-0.012032995	0.00913152	-0.100708329	0.233170437	0.333507281	0.250241063	0.017540936	0.031028556	0.637417803	-0.200466823	-0.278753244	-0.496038704	-0.038252141	-0.094709528	-0.007526098	0.057831545	-0.157289599	-0.047910909	-0.195432896	-0.104648336
SSBP2	-0.385320604	-0.444452831	0.404158102	-0.204033522	0.075253254	0.12550205	0.379724735	0.113350543	0.199042743	-0.237630319	0.451190334	-0.175396341	0.198638584	0.560636209	0.00568621	0.397213131	0.668318741	0.031700133	-0.452576334	0.090266772	0.022042657	0.084416909	0.372155211	0.02556361	0.015026174	0.14318383	0.145550463	0.044272915	0.176064228	0.040506568	0.071509813	-0.044494036	0.242703128	-0.008109977	-0.582271752	0.11446518	-0.339578323	0.145796254	-0.04024191	-0.228912315	0.247539913	0.188179715	0.622500368	0.178136083	-0.535846377	-0.096364236	-0.310461433	-0.346847682	-0.274584606	-0.113046343	0.640129029	-0.090172284	0.30473842	-0.343229256	-0.145345718	0.263019565	-0.13959429	0.007429967	-0.086394669	-0.345754033	0.308130454	-0.191732902	0.052454697	-0.348000157	-0.358490682	0.051159042	-0.044386763	0.089997053	-0.345797784	-0.05673964	-0.028613799	0.348710183	0.22224923	-0.126129014	-0.008872459	0.037237923	0.413698889	0.32788656	0.049604966	-0.338255389	0.234473986	-0.135847758	-0.421949653	-0.271075055	-0.320204029	0.03100903	-0.268995268	-0.115324956	0.555042572	-0.032837832	0.015635877	-0.22839226	-0.270022243	-0.158875418	-0.298634048	-0.318906979	-0.077431321	-0.329106136	-0.305200251	-0.431136387
LRRC37A4	-0.755776462	0.448044641	0.426878474	0.19545778	-0.346518507	-0.013378479	-0.041119017	0.138016694	-0.499795197	-0.185065123	-0.189478025	-0.042215539	-0.505122802	0.38917341	0.289540189	-0.038491923	0.507572215	-0.632135089	-0.189867763	0.117619545	0.090707679	0.227551501	0.369003508	-0.377005898	0.578753494	0.113972274	0.420727764	0.365043917	0.832547753	-0.570811883	0.022057131	-0.017520616	-0.280028359	0.172629656	0.617215631	0.207541077	-0.223444797	0.187179484	0.087028253	0.469276135	-0.124868804	-0.282473514	0.036584845	0.53042097	-0.13764242	-0.630368248	0.09079271	-0.381680561	-0.202505376	-0.008004098	-0.198301332	0.287941028	-0.037104687	-0.095826192	-0.149864446	0.338443618	-0.048159714	0.500692515	0.04281705	-0.457776538	0.384335299	-0.337217453	-0.118679942	-0.008111163	0.79878382	0.372611125	-0.714344266	-0.068986097	-0.283145129	-0.062930643	0.044875677	0.287815043	0.225339307	-0.482103986	-0.107871711	-0.159720765	0.35951685	0.577688088	0.172144794	0.157772598	-0.064408128	0.069925627	-0.2920318	-0.168493027	-0.371250132	-0.088557569	-0.215461716	-0.038255048	-0.018732091	-0.217545528	-0.274551517	0.231017151	0.05093587	-0.339145511	0.438998905	0.701431031	0.130822986	0.380807267	0.171505471	-0.053715233
ADAMTS3	-0.146797977	1.738662424	1.257297268	-0.043969526	-0.390235886	0.960950268	-0.222548806	-0.178394336	-0.322254368	-0.497633566	0.430677595	-0.038075067	-0.731084817	0.233777929	0.314813789	0.629396315	1.103927699	0.336120518	-0.402155144	0.004826605	-0.319073587	1.405684951	0.354301919	0.039434183	-0.004564985	-0.327943048	0.036041489	-0.372706445	-0.088748246	0.710102766	0.447313519	-0.305509252	-0.35123794	-0.296874877	-0.442633282	-0.371777089	-0.326831161	-0.577193926	-0.447416464	0.2228358	0.293101362	-0.170400027	0.702969184	-0.627298504	-0.406417336	-0.005095737	-0.119502363	-0.037295322	-0.57364915	-0.148414137	0.350402703	-0.213139569	-0.032729989	-0.12493567	-0.123415636	-0.070695937	-0.216130692	0.115996478	-0.032286645	-0.282510108	0.990851952	-0.192546375	0.25497008	-0.264560486	0.181624584	-0.241135993	-0.096525468	-0.113408528	-0.358242245	0.951585961	-0.005797594	0.566751864	0.281027761	0.712169532	-0.311000176	0.498168684	-0.413684104	-0.080084946	0.384339316	-0.692709989	1.004610375	-0.145612911	-0.295283487	-0.131442221	-0.365024204	-0.223603301	-0.188393897	-0.654208059	-0.050822504	-0.351098688	0.2437903	-0.138947727	0.323289234	-0.054917882	-0.585888225	0.042128016	-0.421455076	-0.510758797	-0.282907743	-0.404989968
XG	-0.366461584	1.72029999	0.71068341	0.204355838	1.027377659	0.259536466	-0.705498511	0.0597986	0.093768475	0.595606879	-0.001375057	0.310784953	0.713440109	-0.526769514	-0.901690071	-0.048020517	0.697802092	0.223809767	1.123133135	-0.711844443	-0.307080576	1.029555088	0.742374787	-0.020227654	-0.365852062	-0.508997954	0.019164833	0.139490784	-0.165432569	-0.211829875	0.517067779	-0.592630905	-1.411269581	-0.067360246	-1.526609108	-0.361158768	-0.876971639	0.238124316	-0.055501658	0.588767413	0.372060668	-1.213080939	0.255765895	0.084815316	-1.652666733	-1.168787672	-1.204223219	-0.229088354	-1.346210068	-0.402995961	-0.444806907	1.139047486	0.017195161	0.359682001	-0.472789836	-0.175407619	0.691158705	0.066569527	-1.193982676	0.126464263	-0.685099519	0.156903159	0.672863517	-0.363326771	0.063779026	-0.450339706	-1.018593904	0.499311499	-0.31323472	0.715655316	-0.126566826	-0.612124893	0.373278771	0.919157016	-1.566326525	-0.597146072	0.367481487	-0.849589046	0.392557841	0.379146051	0.473106709	0.159361437	-1.048442252	0.141271436	-0.805570926	-0.454560033	-0.205966423	0.308974893	-0.136020046	-0.381705409	0.098566587	-0.193922994	0.267507856	-0.097034237	-1.420015797	-0.040591837	-1.351776577	0.314972718	-0.673528059	0.783786575
LASP1	0.166885263	-0.037827872	-0.135036656	0.022148928	-0.03290438	-0.176338415	0.180518524	0.015547597	-0.032453221	-0.063940153	-0.187793525	-0.066587073	0.27756057	-0.096239163	-0.131876143	-0.102871859	-0.170881999	-0.037138277	-0.196989708	-0.150823996	0.108376005	-0.122501023	0.098508751	0.22318575	-0.178657834	0.011430447	-0.003629984	-0.103355815	-0.162295623	-0.086776248	-0.219135155	0.041343615	-0.055357588	0.025523176	0.024081965	0.103622588	-0.367472683	-0.122616504	0.080998854	-0.191785137	-0.212049699	-0.035458315	0.02218677	-0.276638562	-0.103745652	-0.019784149	-0.359790522	0.123463371	0.296246594	-0.12796714	-0.036306076	-0.033180498	-0.262318107	-0.228289997	-0.093553331	0.151803683	-0.395953971	-0.13722773	0.138997962	-0.086613618	-0.043074331	0.397451014	0.28619459	-0.087138609	-0.177639514	-0.010164867	0.194292019	0.145891362	0.022687717	-0.184406857	0.193963962	0.115480922	-0.285908527	0.110820626	0.323494847	-0.118805396	0.514175119	0.182044125	-0.294364144	-0.45892902	-0.09177188	-0.183227974	0.171223468	0.133767358	-0.04433466	0.00100518	0.364777567	0.563523039	0.028114897	-0.185476915	-0.166843269	-0.310634277	-0.080860086	-0.04330122	0.496336144	0.009100912	0.194402169	-0.153738952	0.208315505	-0.315482428
HIST1H2BJ	-0.208350585	0.919370109	-0.545172887	-0.130628982	0.151520662	-0.357506198	-0.404590111	0.254023164	-0.555673336	0.995990019	-0.547000787	-0.324325111	0.575273774	-0.636899832	-0.672986818	-0.356274806	-0.258057584	0.521510671	-0.795713889	-0.299945275	-0.08731214	0.640865121	-0.446731644	-0.30080451	0.251614938	-0.354652798	0.107448585	0.495454618	-0.826314864	-0.274584465	-0.126770199	-0.21270247	-0.206762819	0.816652487	0.065854795	-0.312917676	0.630090969	-0.270961586	0.328240406	0.729704966	0.258134246	0.111039897	-0.227607755	0.444952327	-0.119188039	0.10942416	0.073989169	0.39379706	0.391713114	-0.189048111	-0.477384023	0.548022937	-0.032588918	-0.117522015	-0.326001799	0.080889928	-0.476158729	-0.25298003	-0.403377077	-0.459533719	-0.147089143	0.026599254	0.873192976	0.048132188	0.490846508	-0.130716851	-0.486515377	0.244416104	0.293522962	-0.163065912	0.0676554	-0.181152936	-0.329602344	-0.179795978	-0.23925326	-0.533230334	0.122129879	-0.28070497	-0.056115289	0.380376773	-0.139183551	0.296035241	0.046446463	0.257023067	-0.312432818	-0.06741782	0.212851927	0.158167496	-0.466008237	0.216513632	0.318552232	1.01099779	0.046699581	0.219809839	0.406142157	0.695448278	0.19941049	0.26524353	-0.063145407	-0.278598958
CD274	0.119741225	0.013068636	-0.351879473	-0.057660246	-0.474110487	-0.432457092	-0.009504875	-0.420762758	-0.174312855	0.005690061	-0.188163469	0.069214133	-0.01154402	-0.166644336	-0.676247167	-0.480482545	-0.592592421	-0.073671205	1.336932581	-0.142158885	0.472747755	-0.312067823	-0.309094508	0.237170682	1.004977291	-0.231177698	0.110821355	0.009923635	-0.129373796	0.15733805	-0.520143865	0.116808397	-0.157686916	0.675272887	0.615267888	0.28950641	0.483618276	-0.020832025	0.100466333	0.338559234	-0.270613164	0.36449166	-0.573624926	0.479088086	0.526217918	0.225307039	0.326133726	-0.081210823	0.380455623	0.153173875	0.446396204	0.248608816	0.143222836	0.000349241	0.009064486	-0.278670172	-0.162740261	-0.302740098	0.601780909	0.703234942	-0.511725009	0.02248377	-0.343324206	0.603553405	-0.264951654	0.016140129	0.264494657	-0.534041099	-0.221715783	-0.198078402	-0.225385248	-0.076486815	-0.632860607	0.183407927	0.365309995	0.341162322	-0.173676518	-0.322577636	-0.464804146	0.019569973	-0.182311082	0.358568179	0.201261031	0.085020736	0.99636279	1.139792456	-0.040831134	-0.035805072	-0.543937545	0.337253562	-0.274042036	0.126172669	-0.439139433	0.098404487	0.06655945	0.718034524	0.017364075	0.141323059	-0.163822338	-0.349003423
LRP6	0.143242404	-0.571761362	0.128499237	-0.001281127	-0.38445458	0.221207153	0.126257159	-0.338871239	0.178903358	-0.515152393	0.087929269	0.058536073	0.184445479	-0.011866109	0.236946411	0.049604889	0.395711605	-0.367664989	0.852030842	-0.031722538	-0.049083252	-0.606353223	0.328187399	0.163409334	-0.322449015	-0.210286554	0.092733595	-0.175099222	-0.011244196	0.017108364	-0.286448538	0.041612814	-0.1259103	-0.243939515	0.107030358	0.149995301	-0.674222831	-0.35208807	-0.118126647	-0.392715178	-0.421728426	-0.231531916	-0.1398053	-0.152274972	0.09011004	-0.029190498	-0.16285735	0.045910078	-0.006284391	-0.238875475	-0.071575296	-0.374146712	-0.086846606	-0.000425162	-0.032596347	-0.019392652	-0.204260621	-0.11057405	-0.16479174	0.175969107	0.02987511	0.017824193	-0.254469998	0.34818646	-0.405888824	-0.056155795	-0.225283329	-0.18685212	-0.32572302	-0.074638722	-0.041349831	0.410089034	0.089440417	0.103547653	0.283801988	0.042563558	0.230897366	0.246071668	-0.485437418	-0.429169151	-0.054618122	-0.147476928	0.135431954	-0.190093535	-0.288934831	0.106141659	0.359880452	-0.212407392	0.115542662	-0.338477672	-0.271584886	-0.36449504	-0.145823772	-0.384540604	0.169855368	-0.110801773	-0.22981809	-0.289535927	0.416075437	-0.107910842
IL26	-0.010289828	-0.851777943	0.059361198	-0.099996968	-0.83565386	-0.046933217	0.920281544	-0.665989769	0.075674526	-0.738689066	0.38114811	-0.060391367	-0.377005844	1.034857835	0.988402981	0.594916953	0.463671038	0.049170192	0.052119106	1.134475333	0.32358338	-0.216486734	0.582754214	0.273664483	-0.218467118	-0.38038777	0.471831173	-0.37651169	0.975894339	-0.305888939	0.331054333	-0.379003164	0.687453961	-0.147024903	1.209090779	0.683150516	-0.382345603	-0.131819607	-0.353047159	-0.77781573	0.032428194	1.950722211	0.34029219	-0.184168469	0.23099198	1.39352641	1.174395767	-0.334218407	-0.291857182	0.436148862	0.880591624	-0.723433685	0.504170785	0.403483863	-0.018814377	0.97252598	-0.05096989	-0.13936722	-0.113403976	0.253429614	-0.53733835	-0.7373701	-1.084849068	-0.431434633	-0.305754347	1.115284444	-0.631284618	-0.595044812	-0.682516317	-0.192453137	0.448786806	0.41738084	1.042126994	-0.2334806	0.141261212	0.231462516	0.126166534	1.024207637	0.029197386	-0.164616823	0.120764883	0.729951345	-0.068084102	-0.255128121	0.155617296	-0.183700506	-0.533062113	-0.381702546	1.23330424	0.265111433	-0.025887029	0.205670623	-0.581956975	-0.159235311	0.690687194	-0.378106372	-0.196106815	-0.144698155	-0.537007076	0.568150085
COMP	-0.926965441	0.611542522	1.240015632	0.532833459	0.477266167	0.535386504	0.205687705	0.27879855	0.618119459	0.362334954	1.804025303	0.309102244	-0.084596516	0.416705753	0.100968412	0.054730957	-0.010989251	1.144386425	-0.343624393	0.386000535	-0.046673594	-0.4471515	-0.211513144	-0.190714599	-0.115269222	0.05928228	0.342143698	0.144537496	-0.438899636	2.110595993	0.099518991	-0.316505259	0.031755657	-0.486093566	-0.797541651	-1.121886724	-0.136855654	0.673514282	-0.288790799	-0.034858487	-0.014383312	-0.504901873	0.225608098	-0.033910579	-0.215215078	-0.413006703	-0.336072948	-0.188666618	-1.147380336	-0.140850049	3.288577594	0.005566229	0.345932493	0.22462532	-0.435477329	-0.310503384	0.545452408	-0.491585735	0.093105407	-0.066439705	0.065688896	-0.328736842	-0.49932935	-0.36326663	-0.007899233	-0.287690659	-0.108883268	0.408094584	-0.361725992	-0.39095006	-0.42912813	0.025741928	0.245435486	0.138471685	-0.604421884	0.168332927	0.245852027	0.227990266	-0.313834088	0.195107004	0.345606633	-0.03973985	-0.455308336	-0.389026783	0.478792915	0.566140292	-0.269102315	-0.133434413	0.20388844	-0.774349957	-0.230605314	0.317557956	-0.418181087	-1.101507863	-0.503532621	0.072541215	-0.739961165	-0.238087239	-0.140735001	0.489181185
ZFHX4	-0.165891362	0.329478465	0.214926248	-0.293201968	-0.182379922	-0.1919601	-0.005624707	0.020442897	-0.410142705	0.510366346	-0.093762469	-0.399623604	0.200279111	-0.026156751	-0.464904822	0.413740866	0.179343378	-0.352182808	-0.679589394	-0.195089043	-0.333410367	0.310644433	-0.158204989	0.096113289	0.470139622	-0.019854378	0.199005945	-0.001121844	-0.159066369	0.104346681	-0.152665782	-0.134982799	-0.124586524	0.242693711	0.386875206	-0.191899275	0.062375391	3.78E-06	0.497112169	0.316789422	0.365605523	0.384995559	-0.042030779	0.52886738	0.420599631	0.169606492	-0.283320721	0.272668235	-0.224875421	-0.340562608	-0.16755247	0.309148192	0.01481357	-0.102286703	-0.003228149	0.167718478	-0.173418351	0.518689149	-0.282831189	-0.083261638	-0.132862466	-0.301196316	0.573257358	0.4049113	0.474178642	-0.076954057	-0.461632425	0.057047445	-0.504310383	0.066649148	-0.052370908	-0.050432206	-0.151110228	-0.581722604	-0.230702676	-0.322259828	-0.170341752	0.015864556	0.323933823	0.275538727	-0.171999864	0.409060339	-0.338490021	0.236617916	-0.372552471	-0.155731085	0.05484222	-0.372470187	0.057256744	0.157872056	0.000544698	0.249684687	0.077027387	0.178307465	0.284531667	0.364542203	0.063753549	0.119609243	-0.152172351	0.357244716
B3GALT2	-0.073140673	0.674600125	0.403894355	0.351580023	-0.266526445	-0.195789772	0.158664296	-0.006678726	-0.552771626	-0.903074899	0.354687688	-0.035861615	-0.750402982	-0.392877104	-0.259546285	-0.175659588	-0.026710211	-0.262271769	-1.425587995	0.134085639	0.940893569	-0.930826944	0.206744871	0.094509187	-1.102223464	-0.685965969	0.070829412	-0.439454195	-0.223751497	-0.030519637	-1.152484826	0.870323538	-0.999418889	-1.050618767	-0.21192012	0.469008456	-0.723411475	-0.121934265	-0.512926396	-0.046378914	0.208617797	-0.912760639	-0.6669574	-0.805655142	-0.812606353	0.885968526	-0.592454905	-0.324426345	0.715763946	0.624537016	-0.232703036	-0.908545181	0.322016351	-0.456936898	0.169917957	0.413085035	-1.360588514	-0.203298639	0.150494081	-0.493645304	0.029252128	0.34774547	0.837228645	-0.237126141	0.153058065	-0.53838173	0.267598269	-0.316439367	1.353788931	0.07781961	0.326077665	-0.407720616	-0.373390008	-0.035920094	1.156354979	-0.629993127	1.617246584	0.861138848	-0.51995904	-1.070178982	-0.115612686	0.691286604	-0.094126448	0.353297518	-0.322503063	0.60927837	0.51954677	0.456187725	0.73774207	-0.42157902	0.104749225	0.015216486	-0.542375703	-0.47450721	1.342024304	-0.317906777	-0.893135896	-0.472390242	0.437374332	-0.035446232
CYorf15B	-1.335371767	-1.592682995	0.897473684	0.344049554	-1.239598478	0.547799911	0.528290614	0.507654126	-0.984901517	0.483001174	0.500232749	0.322900034	-1.627560244	-1.00702491	0.423785362	0.730435641	-1.571166779	-1.551473938	0.529628996	0.428783886	0.767053378	-1.591964965	-1.739577113	0.855585358	-1.560363284	-1.255037665	1.014332384	-1.00006535	-1.530646161	0.816848123	-1.178587425	1.00650106	0.51884174	-1.515005456	-1.533840726	0.803768228	0.282261157	-1.137213534	-1.344834122	0.667813861	0.68993557	0.744291259	-1.575154218	-0.903521964	0.471520166	1.045081371	0.896558303	-1.368519478	-1.389431106	0.7370377	0.794545504	-1.222706451	0.68947752	1.253971252	0.925976306	0.905453648	-1.411798507	0.896325939	0.703202166	-1.647727714	0.512723093	-1.390445639	-1.302183648	0.973398984	0.632362079	0.667735329	0.33681946	0.650051462	-1.181762293	-1.011702616	-1.603601236	0.945706223	0.530121145	0.735596556	0.784657873	-1.516264773	0.61521849	-1.316145168	-1.216340746	-1.433684661	0.612246416	-1.173751598	0.529124202	0.519652488	0.556410216	0.711938335	0.421715593	-1.542962512	-1.411600603	0.726771455	0.445896808	0.655675679	-1.367280098	0.591476137	1.255907552	0.85111114	0.771167842	-0.632906778	-1.293261576	0.744859423
C11orf87	-0.003836726	0.4424078	0.426896274	-0.090762458	0.099627868	0.173492878	-0.793998561	0.686592218	-0.801139618	0.443133881	0.573112297	-0.349967317	0.75543791	0.4900351	0.974405467	0.659218792	0.450518008	0.729255738	-0.629915237	0.161496839	0.216119053	1.493759823	0.105965975	-0.493059341	-0.49521163	-0.781476435	-0.202989363	-0.141824736	-0.113990779	-0.51628113	0.197168457	-0.613271744	-1.013156922	-0.015511104	-1.392038843	-0.085052865	-0.302752245	-0.088830717	-0.3342152	0.2746132	0.187257032	-0.647140486	0.172862135	0.062916789	-0.907111432	-0.792677899	-1.133795626	0.500348308	-0.435358245	-0.121366023	-0.676426871	0.265993504	0.363150241	-0.061531898	-0.270953151	0.184002318	-0.164042617	0.007689705	-0.342342307	-0.315395945	0.41480496	-0.759160935	1.587789972	-0.836505004	0.101031746	0.271698852	0.303349864	1.282007148	-0.520204426	0.118707202	0.831062851	0.252178538	0.498181669	-0.175715364	-0.056128108	-0.239168217	0.804206907	0.008339232	0.583137164	-0.182504993	0.538976231	-0.533836833	-0.610137796	-0.090963285	-0.852077502	0.072834426	-0.109264182	-0.808013929	0.50107192	-0.148738995	0.283951174	0.119259194	0.350027267	0.366131652	-0.319403773	-0.157611682	-0.420844796	0.066118455	0.338248249	-0.644803487
CENPO	-0.07240499	0.831396063	-0.248134688	0.016822386	0.22201955	-0.353788605	-0.432883441	0.175891762	-0.568347259	0.921781222	-0.313709725	-0.307051681	0.759842019	-0.273757722	-0.598041928	-0.388351888	-0.539189086	0.352552748	-0.614355614	-0.310965928	0.035936104	0.346005889	-0.43315018	-0.154156033	0.305700441	-0.330144941	0.042299021	0.32143223	-0.520046901	-0.150474722	-0.062174512	-0.079320787	-0.06239413	0.589084729	0.200072985	-0.182166332	0.460831144	-0.036930092	0.446945692	0.625740683	0.101713305	0.024873308	-0.276758465	0.317357258	0.089672477	0.099914295	0.173584974	0.569593188	0.294120459	-0.017440828	-0.468762494	0.591174951	0.007826474	0.238150087	-0.16810275	0.006987865	-0.589843753	0.004301034	-0.334543051	-0.044318758	-0.205407548	-0.046791738	0.537469459	0.236042984	0.3593977	0.063712711	-0.375153649	0.064751863	0.186413908	0.013159485	0.078300814	0.024203345	-0.427036016	-0.256781312	0.026939314	-0.25455816	0.139615538	-0.352474267	-0.087830576	0.213714324	-0.27712663	0.017600898	0.039514429	0.13247224	-0.422224784	0.020080751	0.086595376	0.147331065	-0.317693197	0.29306048	0.399152006	0.856593603	-0.140287976	0.11332735	0.379005777	0.496589087	0.237489392	0.226893115	0.019842012	-0.305395933
MMP16	-0.25641721	-1.430407734	1.164364041	-0.76290626	-0.919626488	-0.398316425	0.342980749	-0.64189363	0.261099912	-0.821476384	0.127855979	-0.643181499	-1.151586575	0.906357793	0.104270985	0.403351187	0.768793456	-1.464721598	-0.287379377	-0.279576617	-0.327780987	-0.963665747	0.403876928	-0.108425647	-0.436010318	-0.202961495	0.144974506	-0.765397064	0.628577201	-0.293078184	-0.496091533	0.276174351	0.141473417	-0.780449425	0.643726399	0.700833163	-0.646964625	-1.021978765	-0.446492044	-0.214115352	-0.939536392	0.687856913	-0.168241026	-0.36682977	-0.130537222	0.750401055	0.066143326	-0.018954755	0.213853911	0.21446003	-0.457623462	-0.166207814	0.399891673	-0.022148987	-0.04489398	0.371049916	-0.683403705	0.331822201	0.09895043	-0.062641728	-0.03081173	0.075219604	-0.58876708	0.113021263	-0.383762106	-0.083808637	-1.359151011	-0.580866295	0.086470035	0.282104666	-0.175340113	0.389810199	0.418490013	-0.903303506	-0.189554883	-0.408592845	0.741337332	0.559699552	-0.300711947	-0.466182133	-0.196852024	0.31564183	-0.602199037	-0.284232493	-0.800111543	-0.365871565	-0.530328304	-0.48726973	0.787794892	0.08139011	-0.568286043	0.384617723	-0.637151156	0.004063836	0.832714438	0.115752269	0.052643095	-0.125325103	0.101145213	-0.613959635
